from,to,cost
1097883300103,11685356761378,3355.1
1710456856841,1802838360064,14301.3
1710456856841,1004419350530,4101.6
1710456856841,1144134225924,3612.9
1710456856841,1802838360069,26568.7
1710456856841,1490313293830,7718.2
1710456856841,1144042225671,4001.7
1710456856841,1742015328264,13352.6
1710456856841,1490313293833,1777.2
1710456856841,1144134225930,7010.5
1710456856841,1490405294091,11495.1
1710456856841,1490405294092,6939.1
1710456856841,1462215565325,7551.8
1710456856841,1490405294094,7368.2
1710456856841,1004419350543,9363.8
1710456856841,1135895695377,8446.9
1710456856841,1135895695378,11163.6
1710456856841,1135895695379,11430.2
1710456856841,1219770920980,10010.8
1710456856841,1219770920981,8229.9
1710456856841,1219770920982,6908.4
1710456856841,1219770920987,1438.4
1710456856841,1004419350533,4689.8
1710456856841,1097755299874,2864.5
1710456856841,1816743105992,7150.8
1710456856841,1097755299878,6087.3
1710456856841,1193926869031,20295.2
1710456856841,1715551531049,21865.7
1710456856841,1530526683180,16336.3
1710456856841,1490313293832,4426.4
1710456856841,1246623348062,14708.3
1710456856841,1090062225467,16931.6
1710456856841,1010273771530,10287.6
1710456856841,1090062225471,17927.3
1710456856841,1139095601216,11440.9
1710456856841,1014460024160,17644.6
1710456856841,1097746299873,5546.8
1710456856841,1139095601220,15122.0
1710456856841,1139095601221,11067.2
1710456856841,1247363944520,19646.6
1710456856841,1020349775952,10266.4
1710456856841,1275447570513,3625.3
1710456856841,1405259086613,18537.1
1710456856841,1163733777081,20343.2
1710456856841,1020349775962,12070.4
1710456856841,1020349775963,12098.6
1710456856841,1553853018204,5172.8
1710456856841,11614291955806,23254.5
1710456856841,1462215565411,2557.3
1710456856841,1004575350884,3320.6
1710456856841,1004575350887,4404.8
1710456856841,1383874560104,9374.8
1710456856841,1383874560105,8496.0
1710456856841,1383874560107,17151.7
1710456856841,1383874560108,7964.4
1710456856841,1004575350894,7338.8
1710456856841,1462215565423,19677.9
1710456856841,1886707693637,16641.3
1710456856841,1014342023870,16475.8
1710456856841,1219640920767,20910.3
1710456856841,1493049335933,9594.6
1710456856841,1401351831678,24837.7
1710456856841,1052227772484,2680.6
1710456856841,1014453024108,1562.1
1710456856841,1472435290252,14956.6
1710456856841,1490391294096,6629.9
1710456856841,1490391294097,3817.9
1710456856841,1490299293844,2525.6
1710456856841,1490299293845,7738.1
1710456856841,1490391294103,8059.3
1710456856841,1490299293848,10136.8
1710456856841,1490299293849,5122.0
1710456856841,1135881695392,12409.6
1710456856841,1135881695396,11875.4
1710456856841,1135881695397,6998.4
1710456856841,1135881695399,16019.4
1710456856841,1068860551339,16877.6
1710456856841,1135881695405,11700.6
1710456856841,1105771892916,25278.8
1710456856841,1320910495929,8840.7
1710456856841,1120779890874,16242.5
1710456856841,1120779890875,15600.7
1710456856841,1322273546428,15908.5
1710456856841,1105771892925,17812.3
1710456856841,1120779890879,15389.1
1710456856841,1779716960449,26865.6
1710456856841,1301710983366,2434.8
1710456856841,1779808960717,9797.2
1710456856841,1721316282576,11817.6
1710456856841,1247257944275,21130.5
1710456856841,1721316282585,11817.6
1710456856841,1490285293790,8194.4
1710456856841,1246623348091,16653.6
1710456856841,1934392705252,10147.7
1710456856841,1934392705255,7615.6
1710456856841,1934392705259,4344.4
1710456856841,1882889679084,6680.3
1710456856841,1042010452212,30693.3
1710456856841,1503103983864,29902.3
1710456856841,1503103983865,26364.6
1710456856841,1503103983868,25767.5
1710456856841,1503103983870,24917.4
1710456856841,1097883300101,5068.2
1710456856841,1097883300103,3607.5
1710456856841,1710456856841,0.0
1710456856841,11675731638999,11936.6
1710456856841,1710456856844,1515.1
1710456856841,1883038679309,24086.0
1710456856841,1710456856846,3644.9
1710456856841,1710456856847,7414.6
1710456856841,1252495663379,14084.0
1710456856841,1252278214932,11063.8
1710456856841,1252495663381,16069.0
1710456856841,1111945150745,11162.6
1710456856841,1111945150747,10704.1
1710456856841,1456846131486,19963.4
1710456856841,11685356761378,5471.7
1675731638999,1802838360064,5474.9
1675731638999,1004419350530,11525.2
1675731638999,1144134225924,13050.0
1675731638999,1802838360069,18727.3
1675731638999,1490313293830,14759.8
1675731638999,1144042225671,10162.3
1675731638999,1742015328264,20394.2
1675731638999,1490313293833,11711.7
1675731638999,1144134225930,5573.6
1675731638999,1490405294091,2614.8
1675731638999,1490405294092,6377.3
1675731638999,1462215565325,8721.9
1675731638999,1490405294094,4598.6
1675731638999,1004419350543,11406.8
1675731638999,1135895695377,12081.5
1675731638999,1135895695378,17824.2
1675731638999,1135895695379,8421.9
1675731638999,1219770920980,17873.9
1675731638999,1219770920981,18262.4
1675731638999,1219770920982,13287.7
1675731638999,1219770920987,11091.9
1675731638999,1004419350533,9990.4
1675731638999,1097755299874,7686.7
1675731638999,1816743105992,12302.8
1675731638999,1097755299878,6202.9
1675731638999,1193926869031,11773.3
1675731638999,1715551531049,13343.8
1675731638999,1530526683180,9245.7
1675731638999,1490313293832,14919.3
1675731638999,1246623348062,14984.0
1675731638999,1090062225467,22653.7
1675731638999,1010273771530,2044.9
1675731638999,1090062225471,24968.9
1675731638999,1139095601216,11132.8
1675731638999,1014460024160,5552.0
1675731638999,1097746299873,4987.5
1675731638999,1139095601220,4183.7
1675731638999,1139095601221,3800.0
1675731638999,1247363944520,10204.5
1675731638999,1020349775952,8932.4
1675731638999,1275447570513,12140.2
1675731638999,1405259086613,10015.2
1675731638999,1163733777081,20035.1
1675731638999,1020349775962,19144.3
1675731638999,1020349775963,19172.5
1675731638999,1553853018204,9427.2
1675731638999,11614291955806,13710.8
1675731638999,1462215565411,8320.3
1675731638999,1004575350884,10976.6
1675731638999,1004575350887,11039.4
1675731638999,1383874560104,7328.0
1675731638999,1383874560105,15016.9
1675731638999,1383874560107,15012.7
1675731638999,1383874560108,10001.4
1675731638999,1004575350894,10181.9
1675731638999,1462215565423,6307.5
1675731638999,1886707693637,15038.5
1675731638999,1014342023870,3136.1
1675731638999,1219640920767,13813.4
1675731638999,1493049335933,5951.8
1675731638999,1401351831678,29890.6
1675731638999,1052227772484,11943.0
1675731638999,1014453024108,9646.3
1675731638999,1472435290252,17622.9
1675731638999,1490391294096,14247.9
1675731638999,1490391294097,9978.5
1675731638999,1490299293844,12526.4
1675731638999,1490299293845,9225.3
1675731638999,1490391294103,6549.3
1675731638999,1490299293848,11136.5
1675731638999,1490299293849,5932.5
1675731638999,1135881695392,19917.4
1675731638999,1135881695396,14541.6
1675731638999,1135881695397,8938.1
1675731638999,1135881695399,15090.0
1675731638999,1068860551339,9787.0
1675731638999,1135881695405,18004.8
1675731638999,1105771892916,13896.6
1675731638999,1320910495929,10690.7
1675731638999,1120779890874,22062.1
1675731638999,1120779890875,22642.3
1675731638999,1322273546428,24334.3
1675731638999,1105771892925,5949.9
1675731638999,1120779890879,22430.8
1675731638999,1779716960449,25204.5
1675731638999,1301710983366,8419.0
1675731638999,1779808960717,16176.6
1675731638999,1721316282576,8672.7
1675731638999,1247257944275,12608.6
1675731638999,1721316282585,8672.7
1675731638999,1490285293790,9895.4
1675731638999,1246623348091,15066.5
1675731638999,1934392705252,18517.3
1675731638999,1934392705255,12101.4
1675731638999,1934392705259,12275.9
1675731638999,1882889679084,13059.7
1675731638999,1042010452212,21442.7
1675731638999,1503103983864,20651.7
1675731638999,1503103983865,17605.6
1675731638999,1503103983868,16516.9
1675731638999,1503103983870,16158.4
1675731638999,1097883300101,7620.5
1675731638999,1097883300103,13622.5
1675731638999,1710456856841,10217.8
1675731638999,11675731638999,0.0
1675731638999,1710456856844,11464.3
1675731638999,1883038679309,15564.1
1675731638999,1710456856846,13450.6
1675731638999,1710456856847,10257.7
1675731638999,1252495663379,5851.4
1675731638999,1252278214932,17584.8
1675731638999,1252495663381,9544.3
1675731638999,1111945150745,17466.9
1675731638999,1111945150747,17150.7
1675731638999,1456846131486,11441.4
1675731638999,11685356761378,13986.6
1710456856844,1802838360064,12295.3
1710456856844,1004419350530,4872.5
1710456856844,1144134225924,3551.1
1710456856844,1802838360069,27727.9
1710456856844,1490313293830,6734.2
1710456856844,1144042225671,5570.8
1710456856844,1742015328264,12368.5
1710456856844,1490313293833,2212.9
1710456856844,1144134225930,7684.1
1710456856844,1490405294091,13453.7
1710456856844,1490405294092,10846.1
1710456856844,1462215565325,8043.9
1710456856844,1490405294094,9326.9
1710456856844,1004419350543,9856.0
1710456856844,1135895695377,8217.8
1710456856844,1135895695378,10179.6
1710456856844,1135895695379,10547.5
1710456856844,1219770920980,10502.9
1710456856844,1219770920981,8722.1
1710456856844,1219770920982,7400.5
1710456856844,1219770920987,1930.6
1710456856844,1004419350533,6258.9
1710456856844,1097755299874,4421.0
1710456856844,1816743105992,7643.0
1710456856844,1097755299878,6760.9
1710456856844,1193926869031,21454.5
1710456856844,1715551531049,23294.4
1710456856844,1530526683180,16828.4
1710456856844,1490313293832,4918.5
1710456856844,1246623348062,13724.3
1710456856844,1090062225467,15947.6
1710456856844,1010273771530,12246.2
1710456856844,1090062225471,16943.3
1710456856844,1139095601216,11933.0
1710456856844,1014460024160,18136.8
1710456856844,1097746299873,7103.2
1710456856844,1139095601220,17080.7
1710456856844,1139095601221,13025.8
1710456856844,1247363944520,20320.2
1710456856844,1020349775952,9387.3
1710456856844,1275447570513,2641.3
1710456856844,1405259086613,20128.7
1710456856844,1163733777081,20835.3
1710456856844,1020349775962,11086.4
1710456856844,1020349775963,11114.6
1710456856844,1553853018204,5846.4
1710456856844,11614291955806,23575.0
1710456856844,1462215565411,3230.8
1710456856844,1004575350884,2170.7
1710456856844,1004575350887,5175.8
1710456856844,1383874560104,10126.4
1710456856844,1383874560105,7511.9
1710456856844,1383874560107,17662.4
1710456856844,1383874560108,8702.0
1710456856844,1004575350894,7830.9
1710456856844,1462215565423,21636.5
1710456856844,1886707693637,17152.0
1710456856844,1014342023870,18434.5
1710456856844,1219640920767,21402.5
1710456856844,1493049335933,10268.2
1710456856844,1401351831678,23853.6
1710456856844,1052227772484,3344.1
1710456856844,1014453024108,3131.2
1710456856844,1472435290252,15230.8
1710456856844,1490391294096,7122.1
1710456856844,1490391294097,5387.0
1710456856844,1490299293844,3027.6
1710456856844,1490299293845,8230.3
1710456856844,1490391294103,8732.9
1710456856844,1490299293848,10629.0
1710456856844,1490299293849,6678.4
1710456856844,1135881695392,11425.6
1710456856844,1135881695396,12548.9
1710456856844,1135881695397,7461.4
1710456856844,1135881695399,16530.0
1710456856844,1068860551339,17369.8
1710456856844,1135881695405,10716.5
1710456856844,1105771892916,24294.8
1710456856844,1320910495929,9514.2
1710456856844,1120779890874,15258.5
1710456856844,1120779890875,14616.6
1710456856844,1322273546428,16400.6
1710456856844,1105771892925,18485.9
1710456856844,1120779890879,14405.1
1710456856844,1779716960449,27357.8
1710456856844,1301710983366,3108.4
1710456856844,1779808960717,10289.4
1710456856844,1721316282576,12309.8
1710456856844,1247257944275,22289.8
1710456856844,1721316282585,12309.8
1710456856844,1490285293790,8686.5
1710456856844,1246623348091,17164.2
1710456856844,1934392705252,10639.8
1710456856844,1934392705255,8107.8
1710456856844,1934392705259,3360.4
1710456856844,1882889679084,7172.5
1710456856844,1042010452212,31366.8
1710456856844,1503103983864,30575.9
1710456856844,1503103983865,27038.2
1710456856844,1503103983868,26441.1
1710456856844,1503103983870,25590.9
1710456856844,1097883300101,5741.7
1710456856844,1097883300103,4123.6
1710456856844,1710456856841,1616.8
1710456856844,11675731638999,13895.3
1710456856844,1710456856844,0.0
1710456856844,1883038679309,25245.3
1710456856844,1710456856846,4137.1
1710456856844,1710456856847,7906.7
1710456856844,1252495663379,12893.0
1710456856844,1252278214932,10079.8
1710456856844,1252495663381,16742.6
1710456856844,1111945150745,10178.5
1710456856844,1111945150747,9720.1
1710456856844,1456846131486,21122.6
1710456856844,11685356761378,4487.7
1883038679309,1802838360064,13990.0
1883038679309,1004419350530,21320.9
1883038679309,1144134225924,27435.6
1883038679309,1802838360069,5440.2
1883038679309,1490313293830,23925.7
1883038679309,1144042225671,25885.7
1883038679309,1742015328264,29560.1
1883038679309,1490313293833,26358.7
1883038679309,1144134225930,17942.7
1883038679309,1490405294091,14960.5
1883038679309,1490405294092,20672.3
1883038679309,1462215565325,28216.9
1883038679309,1490405294094,19653.7
1883038679309,1004419350543,29236.2
1883038679309,1135895695377,18124.2
1883038679309,1135895695378,17821.5
1883038679309,1135895695379,15729.9
1883038679309,1219770920980,31686.3
1883038679309,1219770920981,32074.9
1883038679309,1219770920982,28763.5
1883038679309,1219770920987,26034.5
1883038679309,1004419350533,26046.7
1883038679309,1097755299874,23774.2
1883038679309,1816743105992,29006.0
1883038679309,1097755299878,19791.0
1883038679309,1193926869031,4447.8
1883038679309,1715551531049,3243.8
1883038679309,1530526683180,25660.8
1883038679309,1490313293832,28406.3
1883038679309,1246623348062,11522.4
1883038679309,1090062225467,23035.9
1883038679309,1010273771530,17222.7
1883038679309,1090062225471,28593.6
1883038679309,1139095601216,28962.3
1883038679309,1014460024160,17381.1
1883038679309,1097746299873,20042.6
1883038679309,1139095601220,19245.4
1883038679309,1139095601221,18624.2
1883038679309,1247363944520,7887.7
1883038679309,1020349775952,16866.7
1883038679309,1275447570513,27225.9
1883038679309,1405259086613,5996.6
1883038679309,1163733777081,37864.6
1883038679309,1020349775962,21024.1
1883038679309,1020349775963,21702.3
1883038679309,1553853018204,20959.9
1883038679309,11614291955806,6523.1
1883038679309,1462215565411,22659.4
1883038679309,1004575350884,24773.9
1883038679309,1004575350887,20205.3
1883038679309,1383874560104,16046.6
1883038679309,1383874560105,21059.6
1883038679309,1383874560107,10613.5
1883038679309,1383874560108,17423.3
1883038679309,1004575350894,28011.3
1883038679309,1462215565423,15986.9
1883038679309,1886707693637,9507.2
1883038679309,1014342023870,15597.3
1883038679309,1219640920767,27627.6
1883038679309,1493049335933,15548.1
1883038679309,1401351831678,22295.1
1883038679309,1052227772484,25773.4
1883038679309,1014453024108,24231.6
1883038679309,1472435290252,13862.9
1883038679309,1490391294096,28496.2
1883038679309,1490391294097,25701.9
1883038679309,1490299293844,27293.9
1883038679309,1490299293845,27054.8
1883038679309,1490391294103,17731.2
1883038679309,1490299293848,28966.0
1883038679309,1490299293849,20987.7
1883038679309,1135881695392,18043.6
1883038679309,1135881695396,15064.9
1883038679309,1135881695397,18849.8
1883038679309,1135881695399,10506.4
1883038679309,1068860551339,26592.6
1883038679309,1135881695405,16131.0
1883038679309,1105771892916,6283.0
1883038679309,1320910495929,16733.3
1883038679309,1120779890874,22646.1
1883038679309,1120779890875,28043.8
1883038679309,1322273546428,38146.7
1883038679309,1105771892925,13326.3
1883038679309,1120779890879,27651.0
1883038679309,1779716960449,43033.9
1883038679309,1301710983366,22758.1
1883038679309,1779808960717,31652.4
1883038679309,1721316282576,26502.2
1883038679309,1247257944275,3299.4
1883038679309,1721316282585,26502.1
1883038679309,1490285293790,24207.2
1883038679309,1246623348091,9535.2
1883038679309,1934392705252,32329.7
1883038679309,1934392705255,29470.8
1883038679309,1934392705259,26137.4
1883038679309,1882889679084,28535.5
1883038679309,1042010452212,19178.7
1883038679309,1503103983864,14724.7
1883038679309,1503103983865,6794.8
1883038679309,1503103983868,14253.0
1883038679309,1503103983870,5347.5
1883038679309,1097883300101,21241.8
1883038679309,1097883300103,28462.2
1883038679309,1710456856841,24557.0
1883038679309,11675731638999,15541.6
1883038679309,1710456856844,26111.3
1883038679309,1883038679309,0.0
1883038679309,1710456856846,26937.6
1883038679309,1710456856847,28087.1
1883038679309,1252495663379,13117.2
1883038679309,1252278214932,21224.8
1883038679309,1252495663381,10037.3
1883038679309,1111945150745,15593.0
1883038679309,1111945150747,19580.9
1883038679309,1456846131486,5996.5
1883038679309,11685356761378,26731.6
1710456856846,1802838360064,17186.8
1710456856846,1004419350530,7580.3
1710456856846,1144134225924,6625.3
1710456856846,1802838360069,29454.2
1710456856846,1490313293830,9441.9
1710456856846,1144042225671,3186.0
1710456856846,1742015328264,15076.3
1710456856846,1490313293833,3928.4
1710456856846,1144134225930,9131.0
1710456856846,1490405294091,14733.0
1710456856846,1490405294092,8862.8
1710456856846,1462215565325,5288.8
1710456856846,1490405294094,9785.0
1710456856846,1004419350543,7100.8
1710456856846,1135895695377,10925.6
1710456856846,1135895695378,12887.4
1710456856846,1135895695379,14315.7
1710456856846,1219770920980,5550.7
1710456856846,1219770920981,6337.7
1710456856846,1219770920982,4645.4
1710456856846,1219770920987,3365.9
1710456856846,1004419350533,3874.1
1710456856846,1097755299874,4736.3
1710456856846,1816743105992,4887.8
1710456856846,1097755299878,8207.8
1710456856846,1193926869031,23180.7
1710456856846,1715551531049,24751.2
1710456856846,1530526683180,14073.3
1710456856846,1490313293832,1648.9
1710456856846,1246623348062,16432.1
1710456856846,1090062225467,18655.4
1710456856846,1010273771530,12602.8
1710456856846,1090062225471,19651.0
1710456856846,1139095601216,9177.9
1710456856846,1014460024160,15381.6
1710456856846,1097746299873,7731.1
1710456856846,1139095601220,16839.2
1710456856846,1139095601221,12136.9
1710456856846,1247363944520,22532.2
1710456856846,1020349775952,13151.9
1710456856846,1275447570513,4924.6
1710456856846,1405259086613,22836.5
1710456856846,1163733777081,18080.2
1710456856846,1020349775962,13794.2
1710456856846,1020349775963,13822.4
1710456856846,1553853018204,8058.3
1710456856846,11614291955806,26803.0
1710456856846,1462215565411,4677.7
1710456856846,1004575350884,5052.9
1710456856846,1004575350887,7883.6
1710456856846,1383874560104,12274.2
1710456856846,1383874560105,10219.7
1710456856846,1383874560107,20370.2
1710456856846,1383874560108,10849.9
1710456856846,1004575350894,5075.8
1710456856846,1462215565423,19604.2
1710456856846,1886707693637,19859.8
1710456856846,1014342023870,18068.4
1710456856846,1219640920767,18647.3
1710456856846,1493049335933,12684.9
1710456856846,1401351831678,26561.4
1710456856846,1052227772484,2481.3
1710456856846,1014453024108,3433.9
1710456856846,1472435290252,17938.6
1710456856846,1490391294096,4366.9
1710456856846,1490391294097,3002.2
1710456856846,1490299293844,4676.8
1710456856846,1490299293845,5475.1
1710456856846,1490391294103,11149.7
1710456856846,1490299293848,7873.8
1710456856846,1490299293849,7336.5
1710456856846,1135881695392,14133.4
1710456856846,1135881695396,14760.9
1710456856846,1135881695397,10169.2
1710456856846,1135881695399,19237.8
1710456856846,1068860551339,14614.6
1710456856846,1135881695405,13424.3
1710456856846,1105771892916,27002.6
1710456856846,1320910495929,11726.2
1710456856846,1120779890874,17966.3
1710456856846,1120779890875,17324.4
1710456856846,1322273546428,12353.4
1710456856846,1105771892925,20697.8
1710456856846,1120779890879,17112.9
1710456856846,1779716960449,23679.8
1710456856846,1301710983366,4555.3
1710456856846,1779808960717,7020.5
1710456856846,1721316282576,9554.6
1710456856846,1247257944275,24016.0
1710456856846,1721316282585,9554.6
1710456856846,1490285293790,4810.6
1710456856846,1246623348091,19872.0
1710456856846,1934392705252,6592.6
1710456856846,1934392705255,5352.6
1710456856846,1934392705259,6352.3
1710456856846,1882889679084,4417.3
1710456856846,1042010452212,33578.8
1710456856846,1503103983864,32787.8
1710456856846,1503103983865,29250.1
1710456856846,1503103983868,28653.1
1710456856846,1503103983870,27802.9
1710456856846,1097883300101,7188.6
1710456856846,1097883300103,4409.6
1710456856846,1710456856841,3550.9
1710456856846,11675731638999,14251.8
1710456856846,1710456856844,3545.8
1710456856846,1883038679309,26971.5
1710456856846,1710456856846,0.0
1710456856846,1710456856847,5151.6
1710456856846,1252495663379,16969.5
1710456856846,1252278214932,12787.6
1710456856846,1252495663381,18954.5
1710456856846,1111945150745,12886.3
1710456856846,1111945150747,12427.9
1710456856846,1456846131486,22848.9
1710456856846,11685356761378,7476.1
1710456856847,1802838360064,11668.8
1710456856847,1004419350530,11327.4
1710456856847,1144134225924,10372.4
1710456856847,1802838360069,27849.6
1710456856847,1490313293830,13189.0
1710456856847,1144042225671,4193.4
1710456856847,1742015328264,18823.4
1710456856847,1490313293833,7996.1
1710456856847,1144134225930,7430.4
1710456856847,1490405294091,10987.9
1710456856847,1490405294092,5109.9
1710456856847,1462215565325,1538.8
1710456856847,1490405294094,6039.9
1710456856847,1004419350543,2381.5
1710456856847,1135895695377,12147.1
1710456856847,1135895695378,16634.4
1710456856847,1135895695379,10086.8
1710456856847,1219770920980,7411.5
1710456856847,1219770920981,9466.2
1710456856847,1219770920982,4248.7
1710456856847,1219770920987,7113.0
1710456856847,1004419350533,4913.8
1710456856847,1097755299874,4902.7
1710456856847,1816743105992,2493.1
1710456856847,1097755299878,6378.1
1710456856847,1193926869031,23995.4
1710456856847,1715551531049,25498.3
1710456856847,1530526683180,9882.6
1710456856847,1490313293832,5880.3
1710456856847,1246623348062,17365.3
1710456856847,1090062225467,22402.5
1710456856847,1010273771530,8857.7
1710456856847,1090062225471,23398.1
1710456856847,1139095601216,4820.4
1710456856847,1014460024160,11636.5
1710456856847,1097746299873,5756.2
1710456856847,1139095601220,13094.1
1710456856847,1139095601221,8391.8
1710456856847,1247363944520,20942.7
1710456856847,1020349775952,8926.5
1710456856847,1275447570513,8992.4
1710456856847,1405259086613,22237.3
1710456856847,1163733777081,13722.7
1710456856847,1020349775962,17541.3
1710456856847,1020349775963,17569.5
1710456856847,1553853018204,8873.0
1710456856847,11614291955806,23057.9
1710456856847,1462215565411,6612.3
1710456856847,1004575350884,8800.0
1710456856847,1004575350887,11630.6
1710456856847,1383874560104,9665.7
1710456856847,1383874560105,13966.8
1710456856847,1383874560107,20851.9
1710456856847,1383874560108,9995.5
1710456856847,1004575350894,356.4
1710456856847,1462215565423,15859.1
1710456856847,1886707693637,20341.5
1710456856847,1014342023870,14323.3
1710456856847,1219640920767,14290.4
1710456856847,1493049335933,9885.4
1710456856847,1401351831678,30308.5
1710456856847,1052227772484,6235.1
1710456856847,1014453024108,7187.6
1710456856847,1472435290252,18656.8
1710456856847,1490391294096,5208.9
1710456856847,1490391294097,4009.6
1710456856847,1490299293844,8744.5
1710456856847,1490299293845,1232.9
1710456856847,1490391294103,8406.1
1710456856847,1490299293848,2651.7
1710456856847,1490299293849,5361.6
1710456856847,1135881695392,17880.4
1710456856847,1135881695396,15575.6
1710456856847,1135881695397,8998.0
1710456856847,1135881695399,19719.6
1710456856847,1068860551339,10424.0
1710456856847,1135881695405,17171.4
1710456856847,1105771892916,23243.7
1710456856847,1320910495929,12540.9
1710456856847,1120779890874,21713.3
1710456856847,1120779890875,21071.5
1710456856847,1322273546428,15481.9
1710456856847,1105771892925,16688.1
1710456856847,1120779890879,20859.9
1710456856847,1779716960449,16443.4
1710456856847,1301710983366,6711.0
1710456856847,1779808960717,6620.1
1710456856847,1721316282576,4565.2
1710456856847,1247257944275,24830.7
1710456856847,1721316282585,4565.2
1710456856847,1490285293790,2180.6
1710456856847,1246623348091,20353.8
1710456856847,1934392705252,9721.1
1710456856847,1934392705255,2404.1
1710456856847,1934392705259,10099.3
1710456856847,1882889679084,4020.7
1710456856847,1042010452212,30595.7
1710456856847,1503103983864,29804.7
1710456856847,1503103983865,26727.9
1710456856847,1503103983868,25670.0
1710456856847,1503103983870,25280.7
1710456856847,1097883300101,6995.3
1710456856847,1097883300103,8719.8
1710456856847,1710456856841,7304.7
1710456856847,11675731638999,10506.7
1710456856847,1710456856844,7292.9
1710456856847,1883038679309,27786.2
1710456856847,1710456856846,4411.6
1710456856847,1710456856847,0.0
1710456856847,1252495663379,12266.5
1710456856847,1252278214932,16534.7
1710456856847,1252495663381,19769.2
1710456856847,1111945150745,16633.4
1710456856847,1111945150747,16175.0
1710456856847,1456846131486,23663.6
1710456856847,11685356761378,11223.2
1252495663379,1802838360064,977.0
1252495663379,1004419350530,10941.9
1252495663379,1144134225924,17056.6
1252495663379,1802838360069,15690.5
1252495663379,1490313293830,13546.7
1252495663379,1144042225671,11865.8
1252495663379,1742015328264,19181.1
1252495663379,1490313293833,15671.9
1252495663379,1144134225930,5139.0
1252495663379,1490405294091,4965.8
1252495663379,1490405294092,7956.8
1252495663379,1462215565325,10826.6
1252495663379,1490405294094,6703.3
1252495663379,1004419350543,12903.9
1252495663379,1135895695377,7745.2
1252495663379,1135895695378,13487.9
1252495663379,1135895695379,3729.5
1252495663379,1219770920980,21307.3
1252495663379,1219770920981,21695.9
1252495663379,1219770920982,18384.5
1252495663379,1219770920987,15052.1
1252495663379,1004419350533,11693.9
1252495663379,1097755299874,13395.2
1252495663379,1816743105992,14622.3
1252495663379,1097755299878,6174.8
1252495663379,1193926869031,9417.0
1252495663379,1715551531049,10987.5
1252495663379,1530526683180,14594.9
1252495663379,1490313293832,18027.3
1252495663379,1246623348062,9912.0
1252495663379,1090062225467,18317.4
1252495663379,1010273771530,7257.1
1252495663379,1090062225471,23755.8
1252495663379,1139095601216,12629.9
1252495663379,1014460024160,10922.5
1252495663379,1097746299873,7092.2
1252495663379,1139095601220,9554.2
1252495663379,1139095601221,8658.6
1252495663379,1247363944520,9035.0
1252495663379,1020349775952,4566.1
1252495663379,1275447570513,16846.9
1252495663379,1405259086613,8805.7
1252495663379,1163733777081,21532.2
1252495663379,1020349775962,14808.0
1252495663379,1020349775963,14836.2
1252495663379,1553853018204,10580.9
1252495663379,11614291955806,12252.0
1252495663379,1462215565411,12280.4
1252495663379,1004575350884,14017.3
1252495663379,1004575350887,9826.3
1252495663379,1383874560104,3192.6
1252495663379,1383874560105,10680.6
1252495663379,1383874560107,10676.4
1252495663379,1383874560108,5720.6
1252495663379,1004575350894,12501.4
1252495663379,1462215565423,9922.4
1252495663379,1886707693637,10702.2
1252495663379,1014342023870,5952.7
1252495663379,1219640920767,19203.0
1252495663379,1493049335933,2694.1
1252495663379,1401351831678,25554.3
1252495663379,1052227772484,15394.4
1252495663379,1014453024108,13852.6
1252495663379,1472435290252,13286.6
1252495663379,1490391294096,18117.2
1252495663379,1490391294097,11682.0
1252495663379,1490299293844,16915.0
1252495663379,1490299293845,11544.8
1252495663379,1490391294103,4927.5
1252495663379,1490299293848,12633.7
1252495663379,1490299293849,8037.2
1252495663379,1135881695392,15581.1
1252495663379,1135881695396,10205.3
1252495663379,1135881695397,5998.2
1252495663379,1135881695399,10151.6
1252495663379,1068860551339,15136.2
1252495663379,1135881695405,13668.5
1252495663379,1105771892916,12971.8
1252495663379,1320910495929,6354.4
1252495663379,1120779890874,17725.8
1252495663379,1120779890875,21429.2
1252495663379,1322273546428,27767.8
1252495663379,1105771892925,4662.0
1252495663379,1120779890879,21217.7
1252495663379,1779716960449,27205.3
1252495663379,1301710983366,12379.2
1252495663379,1779808960717,21273.4
1252495663379,1721316282576,10673.5
1252495663379,1247257944275,10252.3
1252495663379,1721316282585,10673.5
1252495663379,1490285293790,11185.6
1252495663379,1246623348091,10785.8
1252495663379,1934392705252,21950.8
1252495663379,1934392705255,14420.9
1252495663379,1934392705259,15758.4
1252495663379,1882889679084,18156.5
1252495663379,1042010452212,20081.7
1252495663379,1503103983864,19290.7
1252495663379,1503103983865,15753.0
1252495663379,1503103983868,15155.9
1252495663379,1503103983870,14305.8
1252495663379,1097883300101,7029.7
1252495663379,1097883300103,18083.2
1252495663379,1710456856841,14178.0
1252495663379,11675731638999,5897.0
1252495663379,1710456856844,15424.5
1252495663379,1883038679309,13207.8
1252495663379,1710456856846,16558.6
1252495663379,1710456856847,12577.2
1252495663379,1252495663379,0.0
1252495663379,1252278214932,13248.5
1252495663379,1252495663381,5208.0
1252495663379,1111945150745,13130.5
1252495663379,1111945150747,12814.4
1252495663379,1456846131486,9085.2
1252495663379,11685356761378,16352.6
1252278214932,1802838360064,13540.2
1252278214932,1004419350530,9718.2
1252278214932,1144134225924,8679.6
1252278214932,1802838360069,24312.4
1252278214932,1490313293830,4303.8
1252278214932,1144042225671,16265.0
1252278214932,1742015328264,5119.9
1252278214932,1490313293833,9485.1
1252278214932,1144134225930,13441.2
1252278214932,1490405294091,17252.4
